бұл әмбебап дағдыларды дамытудың қажеттілігіне алып келеді .	this leads to the need to develop universal skills .	0.898485
алматы облысы еңбекшіқазақ ауданының 330 тұрғынының атынан партия қабылдауына аудандағы 11 кентте орталықтандырылған сумен қамтудың болмауы проблемасын шешу өтінішімен асыл байтулақов жүгінді .	on behalf of 330 thousand residents of enbekshikazakh district of almaty region , asyl baitulakov addressed the party 's reception with a request to solve the problem of the lack of centralized water supply in 11 villages of the district .	1,88
нәтижесінде , 2021 жылы еңбек өнімділігі 2017 жылға қарағанда 2,2 есеге , ауыл шаруашылығының жалпы өнімінің көлемі 1,7 есеге , ауыл шаруашылығында негізгі капиталға салынған инвестициялардың көлемі 3 есеге артады .	as a result , in 2021 , labor productivity will increase by 2.2 times compared with 2017 , the volume of gross agricultural output - by 1.7 times , the volume of investment in fixed assets in agriculture - by 3 times .	1,88
2019 жылғы 25 маусымда парижде қазақстан республикасының үкіметі мен білім , ғылым және мәдениет мәселелері жөніндегі біріккен ұлттар ұйымы ( юнеско ) арасындағы юнеско аясында мәдениеттерді жақындастыру халықаралық орталығын құру туралы келісімге қол қойылды .	agreement between the government of kazakhstan and the united nations educational , scientific and cultural organization on the establishment of the international center for the rapprochement of cultures under the auspices of unesco was signed june 25 , 2019 , in paris .	1,88
қр премьер-министрі асқар маминнің төрағалығымен өткен үкімет отырысы кезінде еліміздің 2024 жылға дейінгі әлеуметтік-экономикалық даму болжамының жобасы , сондай-ақ 2020-2022 жылдарға арналған республикалық бюджет туралы , 2020-2022 жылдарға арналған республикалық және облыстық бюджеттер арасындағы жалпы сипаттағы трансферттер көлемі туралы және ұлттық қордан кепілдендірілген трансферт туралы заң жобалары мақұлданды .	at the government session chaired by prime minister askar mamin , the draft forecast for the socio-economic development of the country until 2024 , as well as draft laws on the republican budget for 2020-2022 , on the volume of general transfers between the republican and regional budgets for 2020-2022 and a guaranteed transfer from the national fund were approved .	1,88
" агломерация тұрғындарының тұрмыс сапасын жақсарту жөніндегі шараларды жүзеге асыру қала мен облыстың 730 мыңнан астам тұрғынын тиісті инфрақұрылыммен қамтамасыз етуге мүмкіндік береді , " - деді а . мамин .	" the implementation of measures to improve the quality of life in the agglomeration will provide more than 730 thousand residents of the city and region with the appropriate infrastructure , " said mamin .	1,88
есеп комитетінің төрағасы наталья годунова 2018 жылы республикалық бюджеттің орындалуы үкіметтің парламент пен есеп комитетінің өткен жылғы ұсыныстарын ескерумен бюджет процесінде жүргізген ауқымды өзгерістерінің аясында өткенін айтты .	chair of the accounts committee natalya godunova noted that the execution of the republican budget in 2018 was carried out amidst the significant changes in the budget process conducted by the government , taking into account the last year 's recommendations of the parliament and the accounts committee .	1,89
аралау қорытындысы бойынша қр үкіметінің басшысы қала әкіміне шымкент қ. дамуының 2023 жылға дейінгі кешенді жоспарын тиімді орындауды қамтамасыз ету бойынша барлық қажеті шараларды қабылдауды тапсырды .	following the results of the inspection , the head of the government instructed the city akim to take all the necessary measures to ensure the effective implementation of the complex development plan for shymkent until 2023 .	1,89
кәсіпкерлік қызметті реттеуді жетілдіру мәселелері бойынша заңнамалық бастамалардың 5-ші және 6-шы пакеттері аясында позицияларды жақсарту үшін сәулет , қала құрылысы және құрылыс қызметінде 8 реформа жүзеге асырылды .	in order to improve the positions in the rating , within the framework of the 5th and 6th packages of legislative initiatives on improving the regulation of entrepreneurial activity , 8 reforms were implemented in architectural , urban planning and construction activities .	1,89
өд мб іске асыру елде урбанизация деңгейін 2025 жылға қарай кемінде 62 % -ға жеткізуге мүмкіндік береді , өңірлердің бәсекеге қабілеттілігін арттырады , көлік , инженерлік , әлеуметтік инфрақұрылымын , жалпы , тұрғындардың өмір сүру сапасын жақсартады .	implementation of the program will make it possible to achieve a country 's urbanization level of at least 62 % by 2025 , increase the competitiveness of regions , improve transport , engineering and social infrastructure and , in general , the quality of life of the population .	1,89
1 қазанға дейін қр дсм базалық ақпараттық жүйелерін мемлекеттік органдардың , медициналық қызметтерді жеткізушілердің ақпараттық жүйелерімен интеграциялау , медициналық қызметтерді жеткізушілерді таңдауды автоматтандыру жүргізіледі .	by oct. 1 , the basic information systems of the ministry of healthcare will be integrated with the information systems of government agencies , medical service providers , and automation of the choice of medical service providers .	1,89
ол экономика және бюджеттік жоспарлау , қаржы министрліктерін басқарған .	he headed the ministries of economy and budget planning , finance .	1,89
2013 жылы ұзақтығы 211 шақырым болатын нұр-сұлтан - щучинск алғашқы ақылы автожолы қолданысқа енгізілді , жылына 1 млрд теңгеден астам қаражат жиналады , ол осы учаскені күтіп ұстау шығынының орнын толтырады .	in 2013 , the first nur-sultan - schuchinsk toll road was launched , with a length of 211 km , where more than 1 billion tenge is collected annually , which covers the cost of its maintenance .	1,89
премьер-министр а . мамин " 500 startups " венчурлық қорының басшысы к . цаймен келіссөз өткізді , оның қорытындысы бойынша " qaztechventures " ақ қазақстандық ұлттық даму институтын " 500 startups " v жаһандық қорына қосу туралы келісімге қол қойылды .	prime minister askar mamin held talks with ceo of 500 startups venture fund christine tsai , as a result of which an agreement was signed on qaztechventures jsc kazakhstan national development institute 's joining the v global fund 500 startups .	1,89
қр премьер-министрі асқар мамин softbank investment advisers төрағасы раджив мисрамен кездесу өткізді .	prime minister askar mamin held a meeting with the chairman of softbank investment advisers rajeev misra .	1,90
қр еңбек және халықты әлеуметтік қорғау министрі б . нұрымбетов 2020 жылдың 1 қаңтарынан бастап әлеуметтік қолдау шараларының кешенді тәсілі мен атаулы сипатын қабылдауды қарастыратын заң жобасын таныстырды .	the minister of labor and social protection of the population birzhan nurymbetov introduced a bill providing for the application from jan. 1 , 2020 of an integrated approach and targeted social support measures :	1,90
" жас маман " және " жас кәсіпкер " жобалары бойынша үш жыл ішінде 100 ең сұранысқа ие мамандық бойынша кем дегенде 200 мың адамды оқыту көзделген , " - деді б . сапарбаев .	according to the zhas maman and zhas kasipker projects , within three years it is planned to train at least 200 thousand people in the 100 most demanded specialties , " said saparbayev .	1,90
" баяндалғанның негізінде жергілікті бюджеттердің жалпы шығыстарының көлемі 2020 жылы - 4,8 трлн теңге , 2021 жылы - 5,1 трлн теңге , 2022 жылы - 5,4 трлн теңге көлемінде айқындалды , " - деді р . дәленов .	" based on the foregoing , the general forecast of local budget expenditures was determined in 2020 in the amount of 4.8 trillion tenge , in 2021 - 5.1 trillion tenge , in 2022 - 5.4 trillion tenge , " dalenov informed .	1,90
" спорт " блогы бойынша дене шынықтырумен және спортпен жүйелі айналысатын адамдарды қамтуды 2023 ж. қарай 30 % -ға арттыруы тиіс үш жобаны іске асыру жоспарланған .	in the sportblock , three projects are planned , which should increase the amount of people who are regularly engaged in physical culture and sports by 2023 by 30 % .	1,90
" электрондық шот-фактуралар " аж-да 2019 жылдың 1 қаңтарынан бастап барлық қосылған құн салығын төлеушілер электрондық шот фактураларды міндетті түрде жазып беруге көшірілді .	starting from jan. 1 , 2019 , all vat payers have been transferred to the mandatory issuance of electronic invoices in the is electronic invoice .	1,90
азаматтық авиация саласында бесжылдық қорытындысы бойынша отандық әуежайларда қызмет көрсетілген жолаушылар саны 16,2 млн адамға дейін өсті , 8,1 млн жолаушы тасымалданды , бұл 2014 жылға қарағанда 47 % -ға артық .	in the field of civil aviation , according to the results of the five-year plan , the number of passengers served at domestic airports was increased to 16.2 million people , 8.1 million passengers were transported , which is 47 % more than in 2014 .	1,90
2021 жылға қарай көкөніс өнімдерінің көлемін арттыру бойынша индикативті болжамдарға жету үшін қр ашм-де тұқым , тыңайтқыш және гербицид бағасын жартылай арзандату жолымен негізгі субсидиялар қарастырылған .	to achieve indicative forecasts for the growth of fruits and vegetables by 2021 , the ministry of agriculture provides basic subsidies in the form of a partial reduction in the cost of seeds , fertilizers and herbicides .	1,90
қазақстан республикасының премьер-министрі асқар мамин ресми сапармен тәжікстан республикасына барды .	the prime minister of the republic of kazakhstan askar mamin paid an official visit to the republic of tajikistan .	1,90
қр үкіметі басшысының орынбасары атап өткендей , германия ұзақ жылдар бойы қазақстанның стратегиялық серіктесі мен сенімді досы болып келеді , дипломатиялық қатынастар орнатылған 27 жыл ішінде елдеріміз арасында ынтымақтастықтың іргесі мықты архитектурасы құрылды .	according to the deputy head of the government of kazakhstan , germany has been a strategic partner and reliable friend of kazakhstan for many years , and over 27 years of diplomatic relations , our countries have built a solid architecture of cooperation .	1,90
қр премьер-министрінің орынбасарының айтуынша , қазақстан республикасының президенті қасым-жомарт кемелұлы тоқаевтың тапсырмасы бойынша " ауыл - ел бесігі " жобасын іске асыруға 2020-2022 жылдарға қосымша 90 млрд теңге бөлінетін болады .	as the deputy prime minister noted , in accordance with the order of the president kassym-jomart tokayev , an additional 90 billion tenge will be allocated for the implementation of the aul-el besigi project for 2020-2022 .	1,90
2018 жылы кәсіпкерлік қызметтің реттелуін жетілдіру мәселелері жөніндегі заңмен іріктеме тәртібі бойынша жүзеге асырылатын тексерулердің орнына профилактикалық бақылау институты енгізілді .	in 2018 , the law on improving the regulation of entrepreneurial activities introduced the institute of preventive control in place of inspections carried out on a selective basis .	1,91
жаңа сүт фермаларын салу арқылы өңдеу көлемін ұлғайту әлеуеті бар , сүт өңдеу көлемін 2022 жылға қарай 2,2 млн тоннаға жеткізудің барлық мүмкіндігі бар .	there is a high potential for increasing the volume of processing through the construction of new capacities , there is every opportunity to bring the volume of production of processed milk to 2.2 million tons by 2022 .	1,91
мәселен , өзін-өзі жұмыспен қамтыған халықтың үлесі 7,5 % -ға азаяды , аөк , оэк және өңдеу өнеркәсібінде ірі инвестициялық жобаларды іске асыру есебінен экономиканың нақты секторында жұмыспен қамтылғандардың үлесі 3 % -ға өседі .	so , the share of self-employed people will decrease by 7.5 % , the share of people employed in the real sector of the economy will grow by 3 % due to the implementation of large investment projects in the agro-industrial complex , fuel and energy sector and manufacturing industry .	1,91
2019 жылы қр тұңғыш президенті - елбасы н . ә . назарбаевтың тапсырмасымен ірі қалалардың шеткері аймақтарының мәселелерін жыл сайын шешуге 30 млрд теңге , оның ішінде алматы қаласының шеткері аймақтарына 10 млрд теңге бөлінді .	in 2019 , on behalf of the first president - elbasy nursultan nazarbayev , 30 billion tenge was allocated annually to solve the problems of the outskirts of large cities , including 10 billion tenge to the outskirts of almaty .	1,91
премьер-министр 5g-ді пайдаланудың басымдығын дұрыс анықтап алу қажет екенін атап өтті , ол үшін 2020 жылы 5g-ді өңірлерде , соның ішінде , алдымен нұр-сұлтан қаласында тиімді пайдалану жөнінде тиісті жобалар әзірленуі керек .	the prime minister noted the need to adequately prioritize the use of 5g , for which , in 2020 , relevant projects should be developed for the effective use of 5g in the regions , and at the first stage in the city of nur sultan .	1,91
1 ) әлеуметтік маңызы бар азық-түлік тауарларына бағаларды тұрақтандыру тетіктерін іске асырудың жалпы тәртібін айқындайтын , ауыл шаруашылығы министрлігі бекітетін үлгілік қағидалар ;	1 ) model rules approved by the ministry of agriculture , which determine the general procedure for implementing mechanisms to stabilize prices of socially significant food products .	1,91
олардың қатарында - агроөнеркәсіптік кешен жобаларын іске асыру үшін айналым капиталын несиелендіру субсидиясының көлемін ұлғайту бар , бұл сомасы 12 млрд теңгені құрайтын 87 жобаны жүзеге асыруға мүмкіндік береді .	among them are an increase in the size of subsidies for loans for working capital for projects of the agro-industrial complex , which will allow to implement 87 projects in the amount of 12 billion tenge .	1,92
" 2020 жылдан бастап мемлекеттік қызметшілер санын біртіндеп қысқартуға бағытталған жұмыс жүргізіледі , ал босатылған қаражат неғұрлым пайдалы қызметкерлерді материалдық ынталандыруға жұмсалатын болады .	" starting in 2020 , we will begin to gradually reduce the number of civil servants , and we will use the released funds to provide material incentives for the most useful workers .	1,92
бүгінгі таңда нұр-сұлтан қаласының көлік инфрақұрылымын дамыту аясында біз өте маңызды оқиғаға куә болып отырмыз - елорда маңындағы ұзындығы 87 шақырым болатын айналма жол бойымен толық қозғалыс ашылуда , " - деді а . мамин .	today , as part of the development of the transport infrastructure of the nur-sultan city , we are witnessing a very important event - full movement along the ring road around the capital with a length of 87 km is opening , " said mamin .	1,92
аграрлық несие корпорациясының өз қаражаты және тартылған қаражат есебінен 10,01 млрд. теңге сомаға 269 ауыл шаруашылығы тауарын өндіруші қосымша қаржыландырылды , " - деп түсіндірді с . омаров .	additionally , at the expense of own and borrowed funds , the agrarian credit corporation financed 269 agricultural cooperatives worth 10.1 billion tenge , " omarov explained .	1,92
қр үкіметінің басшысы " урбанистика орталығы " мен № 405 авиа жөндеу зауытында болып , алматы қ. құрылысының жаңа жобасымен , қаланың құрылыс индустриясын дамыту жоспарларымен танысты , сондай-ақ , құрылысшылар күніне арналған салтанатты жиынға қатысты .	the head of the government visited the urbanistics center , aircraft repair plant no. 405 , got acquainted with the new development project in almaty , plans for the development of the construction industry of the city , and also took part in the solemn meeting dedicated to the day of the builder .	1,92
оның айтуынша , жалпы контейнерлер транзиті 3 есе артып , 271 мыңнан 825 мың жиырма футтық баламалы контейнерге ( жфб ) дейін өсті , транзиттен кіріс 4,3 есе артып , 180 млрд-тан 782,4 млрд теңгеге дейін өсті .	according to him , the total transit of containers grew 3 times from 271 thousand to 825 thousand containers in twenty-foot equivalent , transit revenue grew 4.3 times from 180 billion to 782.4 billion tenge .	1,92
импорт алмастыру жөніндегі бұл шаралардың іске асырылуы 2024 жылға қарай сектордың негізгі капиталына шамамен 770 млрд теңге инвестиция тарта отырып , ішкі нарықты 80 және 100 % -ға дейін отандық өнімдермен молықтыруға мүмкіндік береді .	measures will allow saturating the domestic market to 80 and 100 % with domestic products by 2024 , attracting about 770 billion tenge of investments in fixed assets to the sector .	1,92
сонымен қатар , р . скляр жұмыс істейтін жастардың еңбек ұтқырлығын қамтамасыз ету үшін нұр-сұлтан , алматы және шымкент қалаларында 2019-2021 жылдары жылына 1 мың жалдамалы пәтер салу жоспарланғанын атап өтті .	roman sklyar also said that in order to ensure the labor mobility of working youth in the cities of nur-sultan , almaty and shymkent , it is planned to build 1 thousand rental apartments per year in 2019-2021 .	1,92
қазіргі таңда бұл салада тұтас заңнамалық база бар , үшжақты әлеуметтік әріптестік қарастырылған , қауіпсіздік техникасын сақтау және жарақаттануды азайту шаралары қабылданып жатыр - 10 айда 2018 жылдың сәйкес кезеңімен салыстырғанда 13 % -ға төмен , " - деді а . мамин .	today , a comprehensive legislative framework , tripartite social partnership has been built in this area , measures are being taken to comply with safety precautions and reduce injuries - for 10 months 13 % lower compared to the same period in 2018 , " mamin said .	1,92
" 2027 жылға қарай барлығы аөк дамыту , " бжк-2020 , " " еңбек , " жергілікті маңызы бар автожолдарды салу және жөндеу бағдарламаларымен бірге қаржыландыру 2 трлн теңгеден асатаны болады , " - деді р . скляр .	" in total , by 2027 , financing together with agro-industrial complex development programs , businass road map-2020 , enbek , construction and repair of local roads will amount to more than 2 trillion tenge , " sklyar said .	1,92
оны іске асыру аясында нормативтік-құқықтық база жетілдірілді , ақпараттық қауіпсіздіктің ұлттық үйлестіру орталығы және киберқауіпсіздік мәселелері жөніндегі кеңес құрылды , халықтың цифрлық сауаттылық деңгейі 73 % -ға дейін артты .	as part of its implementation , the regulatory framework has been improved , the national coordination center for information security and the council on cybersecurity have been created , the level of digital literacy of the population has been raised to 73 % .	1,92
" 96 мыңнан астам кәсіпкер " бизнес-мектеп " компоненттері бойынша тренингтерден өтті , 2 мыңнан астам бизнес субъектілері " іскерлік қатынастар " бойынша өтті , 174 кәсіпкер германияда іскерлік тағылымдамадан өтті .	" more than 96 thousand entrepreneurs attended trainings on the business school , over 2 thousand entrepreneurs attended business connections , 174 entrepreneurs went to business internships in germany .	1,93
бұл бағыттарды біз 4е ( ecotourism , ethno tourism , entertainment , events ) тұжырымдамасына біріктіреміз .	we combine these areas in the 4e concept ( ecotourism , ethno-tourism , entertainment , events ) .	1,93
директорлар кеңесінің мүшелері холдингтің ішкі аудит қызметінің 2019 жылғы ii тоқсандағы есебін бекітті және тауарларды , даму институтының жұмыстарды және көрсетілетін қызметтерді сатып алуды жүзеге асыру қағидаларына өзгерістер енгізілді .	the members of the board of directors approved the report of the internal audit service of the holding for the ii quarter of 2019 and amended the rules for the procurement of goods , labor and services of the financial development institute .	1,93
көпбалалы отбасылардың тұрғын үй мәселелерін шешу үшін " нұрлы жер " бағдарламасы бойынша 2025 жылға дейін 40 мың жалдамалы тұрғын үй құрылысы қарастырылған .	to solve the housing problems of large families in the framework of the nurly zher , 40 thousand rental dwellings will be built until 2025 .	1,93
қаржы министрлігінің деректеріне сәйкес , 5 айдың қорытындысы бойынша бюджеттің барлық деңгейлерінде кірістердің өсуі байқалады : мемлекеттік бюджетте - 115 % , республикалық бюджетте - 119 % және жергілікті бюджетте - 106 % .	according to the data of the ministry of finance , the income increased at all levels of the budget : the state budget - 115 % , the republican budget - 119 % , and the local budget - 106 % .	1,93
қазақстанның стратегиялық даму жоспарына сәйкес , 2025 жылға қарай біз шикізаттық емес тауарлар мен көрсетілетін қызметтердің экспорты көлемін $ 41 млрд-қа дейін жеткізу көрсеткішіне қол жеткізуіміз керек , " - деп нақтылады а . мамин .	according to the strategic development plan of kazakhstan by 2025 , we have to reach an indicator for the volume of export of non-primary goods and services up to $ 41 billion , " mamin emphasized .	1,93
2020-2024 жылдарға арналған қазақстанның әлеуметтік-экономикалық даму болжамына сәйкес қр жіө-нің нақты өсімі 2020 жылы 4,1 % , кейіннен 2024 жылы 4,7 % -ға дейін өседі деп болжанған .	according to the forecast , real growth in kazakhstan 's gdp is projected at 4.1 % in 2020 , with a subsequent increase to 4.7 % in 2024 .	1,93
ж . қасымбек ауыл шаруашылығы жерлерін сату және жалға беру мораторийі мәселелері жұртшылықпен талқыланып , 2019 жылдың соңына қарай бұл мәселе қазақстан республикасы президентінің жанындағы ұлттық қоғамдық сенім кеңесіне ұсынылатынын айтты .	kassymbek said that questions on the moratorium on the sale and lease of agricultural land will be discussed with the public and this issue will be submitted to the national council of public trust under the president of kazakhstan by the end of 2019 .	1,93
мемлекет басшысының барлық тапсырмалары уақытылы және толық орындалатын болады , " - деді министр .	all orders of the head of state will be executed in time and in full , " said the minister .	1,93
түркістан облысының әкімі ө . шөкеев қала тұрғындарына әлеуметтік көмек көрсету аясында 650 аз қамтылған және көп балалы отбасыларға атаулы әлеуметтік көмек тағайындалып , төлем жүргізілгенін хабарлады .	akim of the turkestan region umirzak shukeyev said that as part of the provision of social assistance to city residents , 650 low-income and large families were assigned targeted social assistance and payments were made .	1,94
бұл ретте , шағын , оның ішінде макробизнеске тексерулер жүргізуге 2020 жылдың 1 қаңтарынан бастап 3 жыл мерзімге мораторий енгізу бойынша жұмыс жүргізіліп жатыр , бұл да кәсіпкерлікті дамыту үшін қалыпты жағдай жасауға жәрдемдеседі .	at the same time , work is underway to introduce a moratorium on inspections of small businesses , including micro-businesses , from jan. 1 , 2020 , for a period of 3 years , which also contributes to favorable conditions for the development of entrepreneurship .	1,94
" бүгінгі таңда біз әзербайжанмен каспий теңізінің түбі бойынша талшықты-оптикалық байланыс желілерін салу бойынша дайындық жұмыстарын жүргізіп жатырмыз , оның аяқталу мерзімі 2021 жылдың соңы , " - деді а.мамин.	" today we are carrying out preparatory work for the construction of fiber-optic communication lines along the bottom of the caspian sea with azerbaijan with a deadline of completion by the end of 2021 , " mamin said .	1,94
1 шілдеден бастап ішкі істер министірлігінің ақпараттық жүйелерді интеграциялауының арқасында , жүргізуші куәлігін алу мен автокөлікті қашықтықтан тіркеудің жаңа бизнес-процесс іске қосылды , " - деді ә . балташева .	since july 1 , thanks to the integration of information systems of the ministry of the interior , a new business process has been launched for obtaining driver 's licenses and remote registration of vehicles , " baltasheva said .	1,94
семей қаласының әлеуметтік-экономикалық даму нәтижелері және 2025 жылға дейінгі жоспарлар туралы қала әкімі е . сәлімов , бірінші қаржы вице-министрі б . шолпанқұлов , ұлттық экономика вице-министрі е . алпысов , индустрия және инфрақұрылымдық даму вице-министрі б . қамалиев баяндады .	akim of the city ermak salimov , first vice minister of finance berik sholpankulov , vice minister of national economy yermek alpysov , vice minister of industry and infrastructure development berik kamaliev reported on the results of socio-economic development of semey and plans until 2025 .	1,94
оның айтуынша , қолданыстағы бизнесті жүргізуге сервистік қолдау 200 мыңнан астам кәсіпкерлік субъектілеріне көрсетілді , моноқалаларда , шағын қалаларда және аудан орталықтарында 500 мыңнан астам кәсіпкерге ақпараттық қолдау көрсетілді .	according to him , more than 200 thousand business entities provided service support for running an existing business , more than 500 thousand entrepreneurs provided information support in single-industry towns , small towns and regional centers .	1,94
бүгінгі күні бұл финляндия , австралия және латвия секілді елдердің деңгейі , " - деді ұлттық экономика министрі .	today , this is the level of countries such as finland , australia and latvia , " said the minister of national economy .	1,94
қр ұэм статистика комитетінің деректері бойынша 2019 жылы барлық ауыл шаруашылығы дақылдарының егіс алаңдары 22,2 млн гектарды құрады , оның ішінде дәнді дақылдар - 15,4 млн гектар , оның 11,4 млн гектары - бидай .	according to the committee on statistics of the ministry of national economy , in 2019 , the sown area of all crops amounted to 22.2 million hectares , of which grain - 15.4 million hectares , including wheat - 11.4 million hectares .	1,95
" бюджеттің әлеуметтік бағыттылығы сақталды .	" the social orientation of the budget has been preserved .	1,95
отырыста шетелдік инвесторлар кеңесінің 32-ші пленарлық отырысының хаттамалық тапсырмаларының іске асырылу барысы және " шикізаттық емес экспортты дамыту " тақырыбында 2020 жылы өтетін 33-ші отырысына дайындық қаралды .	the meeting examined the implementation of the protocol instructions of the 32nd plenary meeting of the fic and preparations for the upcoming 2020 meeting of the council on the theme " development of non-resource exports . "	1,95
а . мамин нұр-сұлтанның ұлан-батырмен қарым-қатынасындағы маңызды байланыстырушы фактор моңғолиядағы қазақ диаспорасы екенін атап айтты - 120 мыңнан астам қазақтың 90 мыңы баян-өлгей аймағында тұрады .	mamin emphasized that the kazakh diaspora of mongolia acts as an important connecting factor in relations between nur-sultan and ulan bator - over 120 thousand kazakhs , of which 90 thousand live in the bayan-ulgiy aimag .	1,95
жалпы алғанда , өнеркәсіптік және отбасылық үлгідегі сүтті-тауарлы фермалардың санын арттыру есебінен қайта өңдеу қуаттылығын тиеу үшін сүт өндіру көлемін 1 млн тоннаға ұлғайту жоспарлануда .	in general , by increasing the number of industrial and family-type dairy farms , it is planned to increase the volume of milk production by 1 million tons to replenish processing capacity .	1,95
премьер-министр үкімет пен " nur otan " фракциясының ішкі нарықты отандық өндірістегі азық-түлік өнімдерімен молықтыру жөніндегі күш-жігері туралы айтып берді - азық-түлік өнімдерінің негізгі түрлерімен орташа қамтамасыз етілу 80 % -ға , кейбір позициялар бойынша - 100 % жетті .	the prime minister spoke about the efforts of the government and the nur otan faction to saturate the domestic market with domestic food products - on average , the supply of basic types of food products reached 80 % , and for some items - 100 % .	1,95
белсенді дамып келе жатқан тығыз байланыстардың көрсеткіші - қр мен өр арасындағы өзара сауданың өсуі : 2018 жылдың қорытындысы бойынша тауар айналымы $ 3 млрд-қа жуық мөлшерге жетті .	an indicator of actively developing close ties is the growth of mutual trade between the republic of kazakhstan and the republic of uzbekistan : according to 2018 results , trade turnover reached about $ 3 billion .	1,96
жүргізілген камералдық бақылау нәтижесінде 743 млрд теңге сомасына мемлекеттік сатып алу бойынша бұзушылықтардың алдын алу жүргізілді , " - деп түсіндірді ә . смайылов .	as a result of the cameral control , public procurement violations in the amount of 743 billion tenge were prevented , " smailov explained .	1,96
жылдық азық-түлік инфляциясының шамамен 60 % -ы азық-түліктің кейбір түрлеріне , яғни - еттің 12,8 % -ға , нан-тоқаш өнімдерінің және жармалардың 12,6 % -ға қымбаттауына байланысты , олардың инфляцияға үлесі 1 пайыздық тармақты құрады .	about 60 % of annual food inflation is associated with higher prices for certain types of food products , such as meat - by 12.8 % , bakery products and cereals - by 12.6 % , their contribution to inflation was 1 pp .	1,96
айта кету керек , " nur otan " партиясының xviii съезінде қр тұңғыш президенті - елбасы н . назарбаев жол инфрақұрылымын дамытуға қосымша 350 млрд теңге бөлуді ( 7 жыл ішінде жыл сайын 50 млрд теңгеден ) және 2025 жылға қарай жақсы және қанағаттанарлық жағдайдағы жергілікті желі жолдарының көрсеткішін 95 % дейін жеткізуді тапсырды .	it should be noted that at the xviii congress of the nur otan party , the first president - elbasy nazarbayev instructed to additionally allocate 350 billion tenge ( 50 billion tenge annually for 7 years ) for the development of road infrastructure and bring the local network roads by 2025 in good and satisfactory condition up to 95 % .	1,96
" жалпы , 2025 жылға дейінгі кезеңде экономиканың сапалы өсуін қамтамасыз ету үшін инвестициялардың жаңа толқыны тартылатын болады , жаңа өндірістер ұйымдастырылады және 2,6 млн жаңа жұмыс орны құрылады , " - деп түйіндеді р . дәленов .	" in general , in the period up to 2025 a new wave of investments will be attracted , new industries will be organized and 2.6 million new jobs will be created to ensure high-quality economic growth , " dalenov summed up .	1,96
қазақстан үшін бұл айтарлықтай көлем .	for kazakhstan , this is an impressive amount .	1,96
" қарағанды облысында өнеркәсіпті әртараптандыру , жүйе құрушы кәсіпорындарды жаңғырту , инвестициялар тарту жұмыстары жалғасып жатыр , " - деп а . мамин , барлық тартылған инвестициялардың 93 % -ы - жеке , олардың жартысы - шетелдік екенін айтты .	" in the karaganda region , work continues to diversify the industry , modernize the backbone enterprises , and attract investment , " said mamin , stressing that 93 % of all attracted investments are private , of which half is foreign .	1,96
әлеуметтік маңызы бар азық-түлік тауарларының шекті мәндерінің ең көп саны қызылорда , шымкент және түркістан қалаларында 6 тауар бойынша тіркелген , бұл көкөністер , ұн , нан және сиыр еті .	the largest number of socially significant food products with exceeding thresholds was recorded in the cities of kyzylorda , shymkent and turkistan - 6 products , these are vegetables , flour , bread and beef .	1,96
қр премьер-министрі асқар маминнің төрағалығымен өткен " бәйтерек " ұлттық басқарушы холдингі " ақ директорлар кеңесінің отырысында 2020 жылға арналған жылдық бюджет және 2019-2021 жылдарға арналған даму жоспарына өзгерістер бекітілді , сондай-ақ , басқа да мәселелер қаралды .	at a board meeting of jsc baiterek national management holding , chaired by prime minister askar mamin , the annual budget for 2020 and changes to the development plan for 2019-2021 were approved , as well as other issues were considered .	1,96
пилотты іске асыру үшін бюджеттен қосымша 2,3 млрд теңге бөлінді , соның ішінде профилактикалық қарап-тексерумен консультациялық-диагностикалық қызметтердің қолжетімділігін жоғарылатуға 1,7 млрд теңге және медициналық оңалтуды кеңейтуге 600 млн теңгеге жуық қаражат бөлінді .	an additional 2.3 billion tenge was allocated from the budget for the implementation of the pilot , including 1.7 billion tenge to increase the availability of consultative and diagnostic services , including professional examinations , and about 600 million tenge to expand medical rehabilitation .	1,96
елордалық биотехнология орталығында түрлі бағыттағы 14 зертхана орналасқан , онда генетикалық инженерия , иммунология , бағаналық жасушалар , адам ұлпаларын қалпына келтіру , экологиялық биотехнология , фармакология саласында зерттеулер жүргізіледі .	the capital 's biotechnology center has 14 different laboratories , where research is carried out in the fields of genetic engineering , immunology , stem cells , human tissue regeneration , environmental biotechnology , and pharmacology .	1,96
премьер-министр байланыс саласындағы аймақтық достастық мүшелерін алдағы уақытта , 2020 жылы ақпанда алматыда өтетін " жаһандану дәуіріндегі цифрлық күн тәртібі 2.0 " 4-ші форумына қатысуға шақырды .	the prime minister invited the rcc members to take part in the forthcoming forum " digital agenda in the era of globalization 2.0 " in february 2020 in almaty .	1,96
өз кезегінде , қаланы энергиямен қамту және газбен қамтамасыз ету үшін қр премьер-министрі асқар мамин газ тарату станциясының ( агрс-3 ) , сондай-ақ erg компаниясының жеке инвестициялары есебінен қуаты 450 мегаватт бу-газ қондырғысының құрылысын аяқтауды тапсырды .	in turn , for energy supply and gas supply of the city , prime minister askar mamin ordered to complete the construction of a gas distribution station ( agrs-3 ) , as well as a combined-cycle plant with a capacity of 450 megawatts due to private investment .	1,97
